date,margin_total,margin_kospi,margin_kosdaq,deposit,margin_dep,margin_mcap,margin_val,misu,bandae_amt,bandae_ratio,bandae_amt_ma,bandae_ratio_ma,kospi_idx,kosdaq_idx,kospi_dd,rv20,turn_val,turn_heat,pctl_margin_total,composite_score,etf_nav
20021206,0.208281,0.174585,0.033696,9.338596,2.23,0.061,0.07,0.917387,0.0,0.0,0.0,0.0,718.09,532.5,-23.41,22.9,3.130057,0.922,59.7,45.9,
20021213,0.213569,0.1774,0.036169,9.08752,2.35,0.063,0.07,0.936927,0.0,0.0,0.0,0.0,708.13,535.4,-24.47,20.9,3.141148,0.932,63.6,47.0,
20021220,0.225952,0.187624,0.038328,8.553543,2.64,0.067,0.08,0.708202,0.0,0.0,0.0,0.0,709.44,517.6,-24.34,22.2,2.789964,0.83,66.2,49.1,
20021227,0.220971,0.183509,0.037462,8.23852,2.68,0.071,0.11,0.647201,0.0,0.0,0.0,0.0,656.92,462.8,-29.94,24.9,1.989614,0.642,64.5,44.2,
20030103,0.216909,0.179653,0.037256,8.185928,2.65,0.069,0.07,0.468205,0.0,0.0,0.0,0.0,661.1,483.4,-29.49,32.5,3.231393,1.031,63.2,49.3,
20030110,0.219923,0.182492,0.037431,8.015964,2.74,0.074,0.04,0.60001,0.0,0.0,0.0,0.0,628.36,470.0,-32.98,32.7,5.629446,1.888,63.9,63.4,
20030117,0.220162,0.182227,0.037935,7.617987,2.89,0.073,0.09,0.621359,0.0,0.0,0.0,0.0,636.46,478.5,-32.12,33.5,2.553343,0.846,63.7,51.6,
20030124,0.207846,0.17167,0.036176,7.576682,2.74,0.072,0.08,0.558821,0.0,0.0,0.0,0.0,609.43,442.6,-35.0,32.2,2.57911,0.896,55.4,47.5,
20030130,0.200726,0.165665,0.035061,7.792714,2.58,0.072,0.11,0.467711,0.0,0.0,0.0,0.0,591.86,433.9,-36.88,31.0,1.793732,0.64,50.7,44.5,
20030207,0.197814,0.162655,0.035159,8.013121,2.47,0.072,0.09,0.463079,0.0,0.0,0.0,0.0,577.48,427.7,-38.41,25.5,2.222757,0.812,49.9,42.3,
20030214,0.192298,0.156463,0.035835,8.087698,2.38,0.07,0.09,0.431605,0.0,0.0,0.0,0.0,575.24,423.8,-38.65,22.8,2.062519,0.756,49.1,39.8,
20030221,0.190755,0.154084,0.036671,8.300662,2.3,0.067,0.09,0.503622,0.0,0.0,0.0,0.0,603.6,435.0,-35.62,28.4,2.143547,0.75,48.5,43.0,
20030228,0.182366,0.144265,0.038101,7.994702,2.28,0.067,0.1,0.498028,0.0,0.0,0.0,0.0,575.43,417.8,-38.63,27.8,1.845032,0.676,46.8,40.3,
20030307,0.169877,0.135195,0.034682,7.958688,2.13,0.066,0.08,0.459761,0.0,0.0,0.0,0.0,546.02,366.9,-41.76,30.5,2.052963,0.799,39.4,39.9,
20030314,0.157963,0.124498,0.033465,10.025292,1.58,0.062,0.05,0.348172,0.0,0.0,0.0,0.0,537.65,370.1,-42.66,31.0,3.010979,1.186,30.9,39.4,
20030321,0.156671,0.124602,0.032069,10.849033,1.44,0.058,0.05,0.375901,0.0,0.0,0.0,0.0,575.77,401.0,-38.59,38.7,3.367115,1.236,30.6,43.4,
20030328,0.158259,0.126649,0.03161,10.903457,1.45,0.06,0.06,0.510874,0.0,0.0,0.0,0.0,556.33,392.8,-40.67,36.6,2.545768,0.965,32.3,44.7,
20030404,0.161359,0.130562,0.030797,10.471958,1.54,0.061,0.05,0.54868,0.0,0.0,0.0,0.0,558.01,394.1,-40.49,36.1,3.307683,1.251,34.2,48.7,
20030411,0.159748,0.129697,0.030051,10.764374,1.48,0.058,0.04,0.69999,0.0,0.0,0.0,0.0,582.97,410.8,-37.82,40.8,4.366135,1.581,33.6,47.3,
20030418,0.163591,0.131017,0.032574,11.179368,1.46,0.055,0.04,0.715634,0.0,0.0,0.0,0.0,624.77,448.3,-33.37,33.4,4.449252,1.499,36.8,48.2,
20030425,0.172489,0.138662,0.033827,10.611771,1.63,0.064,0.05,0.760859,0.0,0.0,0.0,0.0,566.63,408.9,-38.79,36.9,3.549885,1.312,43.9,52.4,
20030502,0.180435,0.144629,0.035806,9.873614,1.83,0.063,0.06,0.548705,0.0,0.0,0.0,0.0,597.44,432.9,-31.72,37.7,3.134996,1.099,49.5,51.4,
20030509,0.177034,0.138974,0.03806,10.029759,1.77,0.06,0.05,0.564897,0.0,0.0,0.0,0.0,619.11,437.7,-29.25,34.0,3.270891,1.114,48.0,45.1,
20030516,0.178468,0.13948,0.038988,10.191495,1.75,0.061,0.05,0.774232,0.0,0.0,0.0,0.0,610.81,439.8,-30.2,33.6,3.492016,1.202,48.5,46.3,
20030523,0.185796,0.144548,0.041248,9.526558,1.95,0.064,0.05,0.627203,0.0,0.0,0.0,0.0,611.51,456.3,-30.12,32.2,3.510356,1.2,52.6,51.7,
20030530,0.178091,0.138485,0.039606,9.842037,1.81,0.059,0.05,0.791501,0.0,0.0,0.0,0.0,633.42,471.8,-25.88,23.6,3.923758,1.296,47.8,40.4,
20030605,0.177454,0.135891,0.041563,10.316338,1.72,0.058,0.05,0.78775,0.0,0.0,0.0,0.0,642.38,472.6,-23.09,24.7,3.775439,1.23,47.2,39.4,
20030613,0.185692,0.141282,0.04441,10.844665,1.71,0.058,0.04,0.652567,0.0,0.0,0.0,0.0,665.24,497.5,-19.17,21.3,4.72545,1.484,53.4,47.5,
20030620,0.19798,0.149463,0.048517,10.627962,1.86,0.06,0.04,0.82606,0.0,0.0,0.0,0.0,686.22,508.0,-16.52,19.9,4.517352,1.375,57.0,48.1,
20030627,0.21515,0.162488,0.052662,10.320532,2.08,0.066,0.06,0.692165,0.0,0.0,0.0,0.0,677.28,496.8,-15.55,20.4,3.527486,1.09,67.9,49.4,
20030704,0.219797,0.165232,0.054565,10.287804,2.14,0.066,0.07,0.674111,0.0,0.0,0.0,0.0,693.25,515.9,-13.56,18.8,3.342273,1.003,69.6,48.9,
20030711,0.220969,0.164782,0.056187,10.782406,2.05,0.065,0.06,0.90495,0.0,0.0,0.0,0.0,704.15,525.5,-12.2,19.2,3.677061,1.085,70.9,45.1,
20030718,0.232445,0.173893,0.058552,10.606463,2.19,0.069,0.06,0.856898,0.0,0.0,0.0,0.0,699.35,506.0,-11.8,19.6,3.747367,1.118,73.7,51.8,
20030725,0.228421,0.169868,0.058553,9.948769,2.3,0.068,0.07,0.719856,0.0,0.0,0.0,0.0,705.09,490.1,-6.24,17.5,3.15323,0.937,72.4,43.8,
20030801,0.233765,0.174475,0.05929,10.153057,2.3,0.068,0.07,0.626262,0.0,0.0,0.0,0.0,727.26,496.6,-3.29,18.7,3.338091,0.964,74.4,50.7,
20030808,0.235558,0.174244,0.061314,9.867447,2.39,0.07,0.09,0.659268,0.0,0.0,0.0,0.0,704.14,481.6,-6.36,19.9,2.760509,0.823,74.4,46.6,
20030814,0.235076,0.172826,0.06225,9.6045,2.45,0.068,0.06,0.634852,0.0,0.0,0.0,0.0,727.01,487.6,-3.32,20.0,3.895164,1.124,74.1,49.5,
20030822,0.235896,0.17238,0.063516,10.188618,2.32,0.066,0.05,0.766288,0.0,0.0,0.0,0.0,754.72,489.4,0.0,18.8,4.349569,1.212,74.3,49.1,
20030829,0.247084,0.179751,0.067333,10.024919,2.46,0.069,0.07,0.732321,0.0,0.0,0.0,0.0,759.47,495.4,0.0,18.0,3.555832,0.987,78.7,52.5,
20030905,0.247736,0.180618,0.067118,9.878319,2.51,0.068,0.08,0.757444,0.0,0.0,0.0,0.0,761.55,496.5,-0.65,14.3,3.10996,0.859,78.8,46.8,
20030909,0.246543,0.179189,0.067354,9.943729,2.48,0.068,0.07,0.679237,0.0,0.0,0.0,0.0,767.46,491.9,0.0,13.9,3.615477,0.992,78.2,48.1,
20030919,0.252627,0.184746,0.067881,9.572616,2.64,0.071,0.07,0.677238,0.0,0.0,0.0,0.0,748.25,483.7,-2.5,15.2,3.450938,0.969,80.1,53.6,
20030926,0.246347,0.180314,0.066033,9.356684,2.63,0.074,0.09,0.70179,0.0,0.0,0.0,0.0,697.4,451.0,-9.13,22.5,2.884439,0.869,77.5,48.7,
20031002,0.24545,0.180626,0.064824,8.758142,2.8,0.072,0.07,0.589134,0.0,0.0,0.0,0.0,715.24,459.2,-6.8,23.0,3.296928,0.968,76.4,52.0,
20031010,0.235164,0.173488,0.061676,9.010598,2.61,0.066,0.06,0.56924,0.0,0.0,0.0,0.0,757.89,470.0,-1.25,27.1,3.984286,1.111,70.8,49.7,
20031017,0.227381,0.16693,0.060451,9.590576,2.37,0.063,0.06,0.622383,0.0,0.0,0.0,0.0,767.75,475.5,-1.19,26.8,3.835153,1.055,66.9,46.3,
20031024,0.227292,0.167386,0.059906,9.950211,2.28,0.064,0.09,0.68007,0.0,0.0,0.0,0.0,748.17,459.9,-4.07,23.0,2.602474,0.735,66.7,43.6,
20031031,0.226953,0.168776,0.058177,9.776019,2.32,0.061,0.07,0.642166,0.0,0.0,0.0,0.0,782.36,463.8,-0.46,21.8,3.149718,0.852,65.9,43.3,
20031107,0.226442,0.17091,0.055532,10.161345,2.23,0.06,0.06,0.764076,0.0,0.0,0.0,0.0,804.05,457.0,-0.18,21.4,3.674212,0.967,65.5,43.7,
20031114,0.231716,0.175453,0.056263,10.140572,2.29,0.06,0.06,0.632111,0.0,0.0,0.0,0.0,809.89,469.0,-0.4,22.1,3.783753,0.974,69.5,49.3,
20031121,0.232577,0.176938,0.055639,10.336398,2.25,0.063,0.07,0.824197,0.0,0.0,0.0,0.0,770.78,456.7,-5.21,23.9,3.156845,0.85,69.4,44.9,
20031128,0.231432,0.175946,0.055486,9.536302,2.43,0.06,0.07,0.550043,0.0,0.0,0.0,0.0,796.18,458.4,-2.08,26.1,3.288265,0.857,68.6,46.2,
20031205,0.223383,0.168172,0.055211,10.029553,2.23,0.058,0.07,0.70557,0.0,0.0,0.0,0.0,789.41,470.8,-2.91,25.1,3.070995,0.804,63.1,40.5,
20031212,0.234659,0.177723,0.056936,9.370246,2.5,0.06,0.06,0.619123,0.0,0.0,0.0,0.0,806.08,471.1,-0.86,24.4,3.742069,0.961,71.6,51.6,
20031219,0.234289,0.177886,0.056403,9.336887,2.51,0.06,0.07,0.850784,0.0,0.0,0.0,0.0,811.2,454.5,-1.33,21.2,3.486686,0.891,70.6,45.4,
20031226,0.233527,0.178068,0.055459,9.132244,2.56,0.061,0.09,0.635701,0.0,0.0,0.0,0.0,788.85,432.5,-4.05,18.3,2.62626,0.688,70.0,43.2,
20040102,0.235008,0.177959,0.057049,9.6441,2.44,0.059,0.1,0.459152,0.0,0.0,0.0,0.0,821.26,451.4,-0.11,18.9,2.467988,0.621,72.2,42.4,
20040109,0.233458,0.176454,0.057004,9.977638,2.34,0.057,0.05,0.611285,0.0,0.0,0.0,0.0,845.27,453.0,0.0,18.9,5.169005,1.261,69.3,46.8,
20040116,0.232308,0.177586,0.054722,9.867285,2.35,0.057,0.08,0.623776,0.0,0.0,0.0,0.0,847.95,445.4,-0.33,15.8,3.061997,0.746,68.2,40.4,
20040120,0.230968,0.176486,0.054482,9.70421,2.38,0.055,0.08,0.580372,0.0,0.0,0.0,0.0,861.37,445.7,0.0,14.8,3.007672,0.721,67.1,40.1,
20040130,0.232586,0.180237,0.052349,9.501745,2.45,0.056,0.07,0.63668,0.0,0.0,0.0,0.0,848.5,441.45,-2.36,14.4,3.465024,0.841,68.5,41.8,
20040206,0.229303,0.177764,0.051539,9.365361,2.45,0.055,0.06,0.656521,0.0,0.0,0.0,0.0,850.23,437.32,-2.16,14.7,3.972181,0.961,64.5,40.7,
20040213,0.228062,0.177711,0.050351,9.505576,2.4,0.054,0.07,0.597004,0.0,0.0,0.0,0.0,882.18,442.91,0.0,13.2,3.434257,0.806,63.1,39.8,
20040220,0.22626,0.17557,0.05069,9.397394,2.41,0.053,0.08,0.676184,0.0,0.0,0.0,0.0,877.49,443.31,-0.83,13.4,2.949999,0.696,60.9,38.8,
20040227,0.22781,0.176729,0.051081,9.014871,2.53,0.054,0.07,0.632843,0.0,0.0,0.0,0.0,883.42,428.68,-0.16,15.2,3.159315,0.743,63.0,40.6,
20040305,0.228309,0.176346,0.051963,9.415804,2.42,0.052,0.06,0.584318,0.0,0.0,0.0,0.0,905.38,440.21,-0.23,14.6,3.870977,0.888,63.8,41.2,
20040312,0.230301,0.179824,0.050477,9.689558,2.38,0.056,0.05,0.63297,0.0,0.0,0.0,0.0,848.8,420.28,-6.46,17.8,4.756499,1.163,66.3,45.9,
20040319,0.229809,0.180859,0.04895,9.153139,2.51,0.054,0.08,0.664267,0.0,0.0,0.0,0.0,883.33,435.96,-2.66,20.4,2.834023,0.666,65.4,42.1,
20040326,0.234613,0.185183,0.04943,8.745531,2.68,0.056,0.07,0.732161,0.0,0.0,0.0,0.0,863.95,426.02,-4.79,22.0,3.19266,0.766,72.5,49.7,
20040402,0.231599,0.181992,0.049607,9.002759,2.57,0.054,0.07,0.524813,0.0,0.0,0.0,0.0,883.69,446.85,-2.62,19.6,3.262323,0.763,68.3,41.1,
